"2126","Pain, baguette ou boule, aux céréales et graines, artisanal","88"
"2127","Pain, baguette ou boule, bio (à la farine T55 jusqu'à T110)","88"
"2128","Pain, baguette ou boule, bis (à la farine T80 ou T110) ","88"
"2129","Pain, baguette ou boule, de campagne","88"
"2130","Pain, baguette, courante","88"
"2131","Pain, baguette, de tradition française","88"
"2132","Pain, baguette, sans sel","88"
"2133","Pain, sans gluten","88"
"2134","Palet ou galette de légumes, préfrit, surgelé","96"
"2135","Palet ou galette de légumes, préfrit, surgelé, cuit","96"
"2136","Palette à la diable, préemballée","101"
"2137","Palmier, artisanal","18"
"2138","Pamplemousse chinois, pulpe, cru","52"
"2139","Pan bagnat","112"
"2140","Panaché (limonade et bière)","29"
"2141","Panaché préemballé (<1° alc.)","29"
"2142","Panais, cru","72"
"2143","Panais, cuit","73"
"2144","Panais, cuit à l'étouffée","73"
"2145","Pancetta ou Poitrine roulée sèche","66"
"2146","Pané soja et blé (ne convient pas aux véganes ou végétaliens)","102"
"2147","Panga, Pangasius, ou poissonchat du Mékong, filet, cuit","104"
"2148","Pangasius ou Poissonchat, cru","103"
"2149","Panna cotta, avec préparations de fruits ou caramel, rayon frais","38"
"2150","Papaye Colombo (fruit mûr), pulpe sans pépin, crue, prélevée à La Réunion (Carica papaya L.)","54"
"2151","Papaye, pulpe, crue","52"
"2152","Papaye, pulpe, crue, prélevée à la Martinique","74"
"2153","Papaye, pulpe, cuite à la vapeur, prélevée à la Martinique","74"
"2154","Paprika","42"
"2155","Parmentier de canard, préemballé","99"
"2156","Parmentier de canard, préemballé, cuit","99"
"2157","Parmesan","47"
"2158","Pastèque, pulpe, crue","52"
"2159","Pastèque, pulpe, crue, prélevée à la Martinique","53"
"2160","Pastilla au poulet, préemballée","93"
"2161","Pastis","80"
"2162","Pastis, prêt à boire (1+ 5)","80"
"2163","Patate douce, crue","105"
"2164","Patate douce, cuite","105"
"2165","Patate douce, pulpe, blanchie, surgelée, prélevée à la Martinique","74"
"2166","Patate douce, pulpe, cuite à la vapeur, prélevée à la Martinique","74"
"2167","Patate douce, purée, cuisinée à la crème","105"
"2168","Pâté (aliment moyen)","89"
"2169","Pâte à pizza crue","13"
"2170","Pâte à pizza cuite","13"
"2171","Pâte à pizza fine, crue","13"
"2172","Pâte à tartiner chocolat et noisette","28"
"2173","Pâté au jambon","89"
"2174","Pâté au poivre vert","89"
"2175","Pâté breton","89"
"2176","Pâte brisée, crue","13"
"2177","Pâte brisée, matière grasse végétale, cuite","13"
"2178","Pâte brisée, pur beurre, crue","13"
"2179","Pâte brisée, pur beurre, cuite","13"
"2180","Pâte brisée, pur beurre, surgelée, crue","13"
"2181","Pâte d'amande, préemballée","50"
"2182","Pâté de foie de porc","89"
"2183","Pâté de foie de porc, supérieur","89"
"2184","Pâté de foie de volaille","89"
"2185","Pâté de foie d'oie","89"
"2186","Pâte de fruits","32"
"2187","Pâté de gibier","89"
"2188","Pâté de lapin","89"
"2189","Pâté en croûte","89"
"2190","Pâte feuilletée pur beurre, crue","13"
"2191","Pâte feuilletée pur beurre, cuite","13"
"2192","Pâte feuilletée pur beurre, surgelée crue","13"
"2193","Pâte feuilletée, cuite","13"
"2194","Pâte feuilletée, matière grasse végétale, crue","13"
"2195","Pâte feuilletée, surgelée, crue","13"
"2196","Pâté ou terrine aux champignons (forestier)","89"
"2197","Pâté ou terrine de campagne","89"
"2198","Pâte phyllo ou Pâte filo, crue","13"
"2199","Pâte sablée pur beurre, crue","13"
"2200","Pâte sablée pur beurre, cuite","13"
"2201","Pâte sablée pur beurre, surgelée, crue","13"
"2202","Pâte sablée, crue","13"
"2203","Pâte sablée, cuite","13"
"2204","Pâtes à la bolognaise (spaghetti, tagliatelles…)","94"
"2205","Pâtes à la carbonara (spaghetti, tagliatelles…)","94"
"2206","Pâtes en sauce aux fromages (spaghetti, tagliatelles…), préemballées","94"
"2207","Pâtes fraîches farcies (ex : raviolis, tortellinis), à la viande (ex : bolognaise), préemballées, cuites","94"
"2208","Pâtes fraîches farcies (ex : raviolis, tortellinis), au fromage et aux légumes, préemballées, crues","94"
"2209","Pâtes fraîches farcies (ex : raviolis, tortellinis), au fromage et aux légumes, préemballées, cuites","94"
"2210","Pâtes fraîches farcies (ex : raviolis, tortellinis), aux légumes, préemballées, crues","94"
"2211","Pâtes fraîches farcies (ex : raviolis, tortellinis), aux légumes, préemballées, cuites","94"
"2212","Pâtes fraîches farcies (ex : raviolis, tortellinis), cuites (aliment moyen)","94"
"2213","Pâtes fraîches farcies (ex : raviolis, tortellinis, ravioles du Dauphiné), au fromage, cuites","94"
"2214","Pâtes fraîches farcies (ex : raviolis, tortellinis, ravioles du Dauphiné), au fromage, préemballées, crues","94"
"2215","Pâtes fraîches farcies (ex : raviolis, totellinis), à la viande (ex : bolognaise), préemballées, crues","94"
"2216","Pâtes fraîches, aux oeufs, crues","90"
"2217","Pâtes fraîches, aux oeufs, cuites, non salées","91"
"2218","Pâtes ou nouilles asiatiques au blé et aux oeufs, crues, nature","90"
"2219","Pâtes ou nouilles asiatiques au blé, cuites, nature, non salées","91"
"2220","Pâtes sèches standard, crues","90"
"2221","Pâtes sèches standard, cuites, non salées","91"
"2222","Pâtes sèches, au blé complet, crues","90"
"2223","Pâtes sèches, au blé complet, cuites, non salées","91"
"2224","Pâtes sèches, aux oeufs, crues","90"
"2225","Pâtes sèches, aux oeufs, cuites, non salées","91"
"2226","Pâtes sèches, sans gluten, crues","90"
"2227","Pâtes sèches, sans gluten, cuites, non salées","91"
"2228","Pâtes, sans gluten, à base de lentilles corail, cuites à l'eau, non salées","91"
"2229","Pâtes, sans gluten, à base de riz et maïs, cuites à l'eau, non salées","91"
"2230","Pâtisserie (aliment moyen)","56"
"2231","Paupiette de veau","101"
"2232","Paupiette de veau, préemballée,  cuite au four","101"
"2233","Paupiette de volaille","101"
"2234","Pavot, graine","42"
"2235","Pêche au sirop léger, appertisée, égouttée","51"
"2236","Pêche au sirop léger, appertisée, non égouttée","51"
"2237","Pêche blanche, pulpe et peau, crue","52"
"2238","Pêche blanche, pulpe, crue","52"
"2239","Pêche jaune, pulpe, crue","52"
"2240","Pêche melba","36"
"2241","Pêche, pulpe et peau, crue","52"
"2242","Pêche, sèche","55"
"2243","Pecorino","47"
"2244","Pecten d'Amérique ou Peigne du canada, noix, crue","82"
"2245","Pélardon (fromage de chèvre)","45"
"2246","Perche du Nil, crue","103"
"2247","Perche, crue","103"
"2248","Perche, rôtie/cuite au four","104"
"2249","Persil, frais","60"
"2250","Persil, séché","61"
"2251","Pétales de blé avec noix, noisettes ou amandes, enrichis en vitamines et minéraux","25"
"2252","Pétales de blé chocolatés (non enrichis en vitamines et minéraux)","25"
"2253","Pétales de blé chocolatés, enrichis en vitamines et minéraux","25"
"2254","Pétales de maïs glacés au sucre (non enrichis en vitamines et minéraux)","25"
"2255","Pétales de maïs glacés au sucre, enrichis en vitamines et minéraux","25"
"2256","Pétales de maïs natures (non enrichis en vitamines et minéraux)","25"
"2257","Pétales de maïs natures, enrichis en vitamines et minéraux","25"
"2258","Pétillant de fruits","128"
"2259","Petit pot fruit avec banane pour bébé","37"
"2260","Petit pot fruit sans banane pour bébé","37"
"2261","Petit pot légumes, avec féculent, dès 4/6 mois","92"
"2262","Petit pot légumes, dès 46 mois","92"
"2263","Petit salé ou saucisse aux lentilles, préemballé","100"
"2264","Petits pois et carottes, appertisés, égouttés","73"
"2265","Petits pois et carottes, surgelés, crus","72"
"2266","Petits pois et carottes, surgelés, cuits","73"
"2267","Petits pois, appertisés, égouttés","73"
"2268","Petits pois, bouillis/cuits à l'eau","73"
"2269","Petits pois, crus","72"
"2270","Petits pois, cuits","73"
"2271","Petits pois, purée","73"
"2272","Petits pois, surgelés, crus","72"
"2273","Petits pois, surgelés, cuits","73"
"2274","Pétoncle ou Peigne du Pérou, noix, crue","82"
"2275","Picodon (fromage de chèvre)","45"
"2276","Pied de porc demisel","10"
"2277","Pigeon, cru","11"
"2278","Pigeon, viande, rôtie/cuite au four","11"
"2279","Pignon de pin","50"
"2280","Pilchard, sauce tomate, appertisé, égoutté","108"
"2281","Piment, cru","72"
"2282","Pintade, crue","11"
"2283","Pintade, cuisse, crue","11"
"2284","Pintade, poitrine, crue","11"
"2285","Piperade basquaise, préemballée","96"
"2286","Pissaladière, préemballée","93"
"2287","Pissenlit, cru","72"
"2288","Pistache, grillée","50"
"2289","Pistache, grillée, salée","50"
"2290","Pizza (aliment moyen)","93"
"2291","Pizza 4 fromages, préemballée","93"
"2292","Pizza à la viande, type bolognaise, préemballée","93"
"2293","Pizza au chèvre et lardons, préemballée","93"
"2294","Pizza au chorizo ou salami, préemballée","93"
"2295","Pizza au fromage ou Pizza margherita, préemballée","93"
"2296","Pizza au poulet, préemballée","93"
"2297","Pizza au saumon, préemballée","93"
"2298","Pizza au speck ou jambon cru, préemballée","93"
"2299","Pizza au thon, préemballée","93"
"2300","Pizza aux fruits de mer, préemballée","93"
"2301","Pizza aux lardons, oignons et fromage, préemballée","93"
"2302","Pizza aux légumes ou Pizza 4 saisons, préemballée","93"
"2303","Pizza champignons fromage, préemballée","93"
"2304","Pizza jambon fromage champignons ou pizza royale, reine ou regina, préemballée","93"
"2305","Pizza jambon fromage, préemballée","93"
"2306","Pizza kebab, préemballée","93"
"2307","Pizza type raclette ou tartiflette, préemballée","93"
"2308","Pizza, sauce garniture pour","3"
"2309","Plat légumes, avec féculent et lait/crème, dès 12 mois","92"
"2310","Plat légumes, avec féculent et lait/crème, dès 18 mois","92"
"2311","Plat légumes, avec féculent et lait/crème, dès 68 mois","92"
"2312","Plat légumes, avec féculent et lait/crème, dès 812 mois","92"
"2313","Plat légumes, avec féculent et viande/poisson, dès 12 mois","92"
"2314","Plat légumes, avec féculent et viande/poisson, dès 18 mois","92"
"2315","Plat légumes, avec féculent et viande/poisson, dès 68 mois","92"
"2316","Plat légumes, avec féculent et viande/poisson, dès 812 mois","92"
"2317","Plat légumes, avec féculent, dès 68 mois","92"
"2318","Poêlée de légumes assaisonnés à l'asiatiques ou wok de légumes, surgelée, crue","96"
"2319","Poêlée de légumes assaisonnés aux champignons (""champêtre""), surgelée","96"
"2320","Poêlée de légumes assaisonnés grillée, méridionale ou méditerranéenne, surgelée, crue","96"
"2321","Poêlée de légumes assaisonnés sans champignon, surgelée, crue","96"
"2322","Poêlée de pommes de terre préfrites, lardons ou poulet, et autres, sans légumes verts, préemballée","99"
"2323","Poire au sirop léger, appertisée, égouttée","51"
"2324","Poire au sirop léger, appertisée, non égouttée","51"
"2325","Poire belle Hélène","36"
"2326","Poire Conférence, pulpe, crue","52"
"2327","Poire Williams, pulpe, crue","52"
"2328","Poire, pulpe et peau, crue","52"
"2329","Poire, pulpe, crue","52"
"2330","Poireau, bouilli/cuit à l'eau","73"
"2331","Poireau, cru","72"
"2332","Poireau, cuit","73"
"2333","Poireau, surgelé, cru","72"
"2334","Pois cassé, bouilli/cuit à l'eau","77"
"2335","Pois cassé, sec","79"
"2336","Pois chiche, appertisé, égoutté","77"
"2337","Pois chiche, bouilli/cuit à l'eau","77"
"2338","Pois chiche, sec","79"
"2339","Pois d'angole, entier, cuit à la vapeur, prélevé à la Martinique","74"
"2340","Pois mangetout ou pois gourmand, bouilli/cuit à l'eau","73"
"2341","Pois mangetout ou pois gourmand, cru","72"
"2342","Pois mangetout ou pois gourmands, cuits","73"
"2343","Poisson blanc à la bordelaise, préemballé","98"
"2344","Poisson blanc à la florentine (sauce aux épinards), préemballé","98"
"2345","Poisson blanc à la marinière (sauce aux oignons, vin blanc, moules), préemballé","98"
"2346","Poisson blanc à la parisienne (sauce aux champignons), préemballé","98"
"2347","Poisson blanc à la provençale ou niçoise (sauce tomate), préemballé","98"
"2348","Poisson blanc à la sauce moutarde, préemballé","98"
"2349","Poisson blanc à l'estragon, préemballé","98"
"2350","Poisson blanc sauce oseille, préemballé","98"
"2351","Poisson blanc, cuit (aliment moyen)","98"
"2352","Poisson blanc, de mer, cuit (aliment moyen)","98"
"2353","Poisson cuit (aliment moyen)","98"
"2354","Poisson en sauce, surgelé","98"
"2355","Poisson pané, frit","108"
"2356","Poisson pané, surgelé, cru","108"
"2357","Poisson, croquette ou beignet ou nuggets, frit","108"
"2358","Poitrine de porc demisel","10"
"2359","Poitrine de porc, fumée, crue","10"
"2360","Poivre blanc, poudre","42"
"2361","Poivre de Cayenne ou piment de Cayenne","42"
"2362","Poivre noir, poudre","42"
"2363","Poivron jaune, cru","72"
"2364","Poivron jaune, sauté/poêlé sans matière grasse","73"
"2365","Poivron rouge, appertisé, égoutté","73"
"2366","Poivron rouge, cru","72"
"2367","Poivron rouge, cuit","73"
"2368","Poivron rouge, sauté/poêlé sans matière grasse","73"
"2369","Poivron vert, cru","72"
"2370","Poivron vert, cuit","73"
"2371","Poivron vert, sauté/poêlé sans matière grasse","73"
"2372","Poivron, vert, jaune ou rouge, cru","72"
"2373","Polenta ou semoule de maïs, cuite, non salée","91"
"2374","Polenta ou semoule de maïs, précuite, sèche","90"
"2375","Pollen, partiellement séché","64"
"2376","Pollen,frais","64"
"2377","Pomelo (dit Pamplemousse) jaune, pulpe, cru","52"
"2378","Pomelo (dit Pamplemousse) rose, pulpe, cru","52"
"2379","Pomelo (dit Pamplemousse), pulpe, cru","52"
"2380","Pomme cajou, pulpe, crue, prélevée à la Martinique","53"
"2381","Pomme Canada, pulpe, crue","52"
"2382","Pomme cannelle,  pulpe, crue, prélevée à la Martinique","53"
"2383","Pomme Chantecler, pulpe, crue","52"
"2384","Pomme de terre dauphine, surgelée, crue","105"
"2385","Pomme de terre dauphine, surgelée, cuite","105"
"2386","Pomme de terre de conservation, sans peau, bouillie/cuite à l'eau","105"
"2387","Pomme de terre duchesse, surgelée, crue","105"
"2388","Pomme de terre duchesse, surgelée, cuite","105"
"2389","Pomme de terre noisette, surgelée, crue","105"
"2390","Pomme de terre noisette, surgelée, cuite","105"
"2391","Pomme de terre nouvelle, bouillie/cuite à l'eau","105"
"2392","Pomme de terre nouvelle, crue","105"
"2393","Pomme de terre poêlée, avec matière grasse","105"
"2394","Pomme de terre primeur, sans peau, bouillie/cuite à l'eau","105"
"2395","Pomme de terre sautée/ rissolée, préfrites, surgelée, crue","105"
"2396","Pomme de terre sautée/poêlée à la graisse de canard","105"
"2397","Pomme de terre sautée/rissolée, préfrite, surgelée, cuite","105"
"2398","Pomme de terre vapeur, sous vide","105"
"2399","Pomme de terre, appertisée, égouttée","105"
"2400","Pomme de terre, bouillie/cuite à l'eau","105"
"2401","Pomme de terre, cuite (aliment moyen)","105"
"2402","Pomme de terre, flocons déshydratés, au lait ou à la crème","105"
"2403","Pomme de terre, flocons déshydratés, nature","105"
"2404","Pomme de terre, purée (aliment moyen)","105"
"2405","Pomme de terre, purée à base de flocons, reconstituée avec lait demiécrémé et eau, non salée","105"
"2406","Pomme de terre, purée à base de flocons, reconstituée avec lait entier, matière grasse","105"
"2407","Pomme de terre, purée, avec lait et beurre, non salée","105"
"2408","Pomme de terre, rôtie/cuite au four","105"
"2409","Pomme de terre, sans peau, crue","105"
"2410","Pomme de terre, sans peau, rôtie/cuite au four","105"
"2411","Pomme d'eau ou pomme malaca, pulpe, crue, prélevée à la Martinique","53"
"2412","Pomme Gala, pulpe, crue","52"
"2413","Pomme Golden, pulpe et peau, crue","52"
"2414","Pomme Golden, pulpe, crue","52"
"2415","Pomme Granny Smith, pulpe et peau, crue","52"
"2416","Pomme Granny Smith, pulpe, crue","52"
"2417","Pomme liane, pulpe, crue, prélevée à la Martinique","53"
"2418","Pomme Pink lady, pulpe, crue","52"
"2419","Pomme, pulpe et peau, crue","52"
"2420","Pomme, pulpe, bouillie/cuite à l'eau","30"
"2421","Pomme, pulpe, crue","52"
"2422","Pomme, pulpe, rôtie/cuite au four","30"
"2423","Pomme, sèche","55"
"2424","Pont l'Évêque","45"
"2425","Popcorn ou Maïs éclaté, à l'air, non salé","17"
"2426","Popcorn ou Maïs éclaté, à l'huile, salé","17"
"2427","Popcorn ou Maïs éclaté, au caramel","17"
"2428","Porc au caramel, préemballé","101"
"2429","Porc, bardière découennée, crue","106"
"2430","Porc, carré, cru","106"
"2431","Porc, carré, cuit","106"
"2432","Porc, côte, crue","106"
"2433","Porc, côte, grillée","106"
"2434","Porc, échine, crue","106"
"2435","Porc, échine, rôtie/cuite au four","106"
"2436","Porc, épaule, crue","106"
"2437","Porc, épaule, cuite","106"
"2438","Porc, escalope de jambon, crue","106"
"2439","Porc, escalope de jambon, cuite","106"
"2440","Porc, filet mignon, cru","106"
"2441","Porc, filet mignon, cuit","106"
"2442","Porc, filet, maigre, cru","106"
"2443","Porc, filet, maigre, en rôti, cuit","106"
"2444","Porc, gorge, découennée, crue","106"
"2445","Porc, hachage sans jarret, sans bateau, découenné, dégraissé, désossé, cru","106"
"2446","Porc, jambon sans jarret, sans bateau, découenné, dégraissé, désossé, cru","106"
"2447","Porc, jambonneau arrière, découenné, dégraisssé, désossé, cru","106"
"2448","Porc, jarret, cru","106"
"2449","Porc, longe, crue","106"
"2450","Porc, longe, cuite","106"
"2451","Porc, maigre 80/20, cru","106"
"2452","Porc, maigre 90/10, cru","106"
"2453","Porc, palette, crue","106"
"2454","Porc, palette, découennée, dégraissée, désossée, crue","106"
"2455","Porc, poitrine cutter, sans mouille, crue","106"
"2456","Porc, poitrine, crue","106"
"2457","Porc, rôti filet avec chaînette, cru","106"
"2458","Porc, rôti, cru","106"
"2459","Porc, rôti, cuit","106"
"2460","Porc, rouelle de jambon, crue","106"
"2461","Porc, rouelle de jambon, cuite","106"
"2462","Porc, travers, braisé","106"
"2463","Porc, travers, cru","106"
"2464","Porc, viande, cuite (aliment moyen)","106"
"2465","Potatoes ou Wedges ou Quartiers de pommes de terre épicés, surgelées, cuites","105"
"2466","Potaufeu, préemballé","100"
"2467","Potée auvergnate (chou et porc)","100"
"2468","Potimarron, pulpe, bouilli/cuit à l'eau","73"
"2469","Potimarron, pulpe, cru","72"
"2470","Potimarron, pulpe, cuit à l'étouffée","73"
"2471","Potiron, appertisé, égoutté","73"
"2472","Potiron, cru","72"
"2473","Potiron, cuit","73"
"2474","Potiron, rôti/cuit au four","73"
"2475","Poudre cacaotée ou au chocolat pour boisson, sucrée","20"
"2476","Poudre cacaotée ou au chocolat pour boisson, sucrée, enrichie en vitamines","20"
"2477","Poudre cacaotée ou au chocolat sucrée pour boisson, enrichie en vitamines et minéraux","20"
"2478","Poudre cacaotée pour bébé","26"
"2479","Poudre maltée, cacaotée ou au chocolat pour boisson, sucrée, enrichie en vitamines et minéraux","20"
"2480","Poule, cuisse, crue","11"
"2481","Poule, viande ,crue","11"
"2482","Poule, viande et peau, crue","11"
"2483","Poulet (var. blanc), viande et peau, cru","107"
"2484","Poulet au curry et au lait de coco","101"
"2485","Poulet basquaise, préemballé","100"
"2486","Poulet éviscéré sans abats, cru","107"
"2487","Poulet fermier, viande et peau, cru","107"
"2488","Poulet, aile, viande et peau, cru","107"
"2489","Poulet, aile, viande et peau, rôti/cuit au four","107"
"2490","Poulet, croquette panée ou nuggets","9"
"2491","Poulet, cuisse, viande et peau, bouilli/cuit à l'eau","107"
"2492","Poulet, cuisse, viande et peau, cru","107"
"2493","Poulet, cuisse, viande et peau, cru, bio","107"
"2494","Poulet, cuisse, viande et peau, cru, label rouge","107"
"2495","Poulet, cuisse, viande et peau, rôtie/cuite au four","107"
"2496","Poulet, cuisse, viande, bouilli/cuit à l'eau","107"
"2497","Poulet, cuisse, viande, cru","107"
"2498","Poulet, cuisse, viande, rôti/cuit au four","107"
"2499","Poulet, escalope panée","9"
"2500","Poulet, filet, sans peau, cru","107"
"2501","Poulet, filet, sans peau, cru, bio","107"
"2502","Poulet, filet, sans peau, cru, label rouge","107"
"2503","Poulet, filet, sans peau, sauté/poêlé","107"
"2504","Poulet, filet, sans peau, sauté/poêlé, bio","107"
"2505","Poulet, haut de cuisse, viande, cru","107"
"2506","Poulet, manchons marinés, rôtis/cuits au four","9"
"2507","Poulet, pilon, cru","107"
"2508","Poulet, poitrine, viande et peau, cru","107"
"2509","Poulet, poitrine, viande et peau, rôti/cuit au four","107"
"2510","Poulet, viande et peau, cru","107"
"2511","Poulet, viande et peau, rôti/cuit au four","107"
"2512","Poulet, viande, crue","107"
"2513","Pouligny SaintPierre (fromage de chèvre)","45"
"2514","Poulpe, cru","82"
"2515","Poulpe, cuit","83"
"2516","Préparation à base de fromage(s) pour fondue savoyarde, préemballée","95"
"2517","Préparation culinaire à base de soja, type ""crème de soja""","64"
"2518","Préparation de fruits divers (en taux de sucres : confitures allégées en sucres < préparations de fruits < confitures)","33"
"2519","Printanière de légumes, surgelée, crue (haricots verts, carottes, pomme de terre, petits pois, oignons)","72"
"2520","Profiterole avec glace vanille et sauce chocolat","36"
"2521","Profiteroles (crème pâtissière et sauce chocolat), préemballées","6"
"2522","Protéine de soja texturée, réhydratée","122"
"2523","Provolone","47"
"2524","Prune de cythère, mûre, fruit entier, crue, prélevée à la Martinique","53"
"2525","Prune de cythère, verte ou immature, fruit entier, crue, prélevée à la Martinique","53"
"2526","Prune ReineClaude, crue","52"
"2527","Prune, crue","52"
"2528","Pruneau, sec","55"
"2529","Purée de fruits, tout type de fruits, type ""compote sans sucres ajoutés""","30"
"2530","Purée de pommes, type ""compote sans sucres ajoutés""","30"
"2531","Quatre épices","42"
"2532","Quatrequarts, fabrication artisanale","56"
"2533","Quatrequarts, préemballé","56"
"2534","Quenelle au tofu (ne convient pas aux véganes ou végétaliens), préemballée","123"
"2535","Quenelle de poisson, crue","109"
"2536","Quenelle de poisson, cuite","109"
"2537","Quenelle de poisson, en sauce","109"
"2538","Quenelle de veau, en sauce","109"
"2539","Quenelle de volaille, crue","109"
"2540","Quenelle de volaille, en sauce","109"
"2541","Quenelle nature, crue","109"
"2542","Quiche lorraine, préemballée","93"
"2543","Quinoa, bouilli/cuit à l'eau, non salé","91"
"2544","Quinoa, cru","90"
"2545","Raclette (fromage)","47"
"2546","Radis noir, cru","72"
"2547","Radis rouge, cru","72"
"2548","Raie, crue","103"
"2549","Raie, cuite au courtbouillon","104"
"2550","Raie, rôtie/cuite au four","104"
"2551","Raifort, cru","60"
"2552","Raisin blanc, à gros grain (type Italia ou Dattier), cru","52"
"2553","Raisin Chasselas, cru","52"
"2554","Raisin noir Muscat, cru","52"
"2555","Raisin noir, cru","52"
"2556","Raisin, cru","52"
"2557","Raisin, sec","55"
"2558","Ramboutan, pulpe, crue","52"
"2559","Rascasse, crue","103"
"2560","Rascasse, cuite à la vapeur","104"
"2561","Ratatouille cuisinée, préemballée","96"
"2562","Ravioli à la viande, sauce tomate, appertisé","94"
"2563","Ravioli chinois à la vapeur à la crevette, cuit","94"
"2564","Raviolis au tofu, à la sauce tomate, préemballés","102"
"2565","Raviolis aux légumes, sauce tomate, appertisés","94"
"2566","Reblochon","45"
"2567","Requin, cru","103"
"2568","Rhubarbe, tige, crue","52"
"2569","Rhubarbe, tige, cuite, sucrée","30"
"2570","Rhum","80"
"2571","Ricotta","7"
"2572","Rillettes de canard","110"
"2573","Rillettes de crabe, préemballées","108"
"2574","Rillettes de maquereau, préemballées","108"
"2575","Rillettes de poisson, préemballées","108"
"2576","Rillettes de poulet","110"
"2577","Rillettes de saumon, préemballées","108"
"2578","Rillettes de thon, préemballées","108"
"2579","Rillettes de Tours","110"
"2580","Rillettes d'oie","110"
"2581","Rillettes du Mans","110"
"2582","Rillettes pur oie","110"
"2583","Rillettes pur porc","110"
"2584","Rillettes traditionnelles de porc","110"
"2585","Ris, agneau, cru","1"
"2586","Ris, agneau, cuit","1"
"2587","Ris, veau, braisé ou sauté/poêlé","1"
"2588","Ris, veau, cru","1"
"2589","Risotto, aux fromages, préemballé","94"
"2590","Risotto, aux fruits de mer, préemballé","94"
"2591","Risotto, aux légumes, préemballé","94"
"2592","Riste d'aubergines (aubergines, tomates, oignons), préemballée","96"
"2593","Riz au lait, rayon frais","38"
"2594","Riz basmati, cuit, non salé","91"
"2595","Riz blanc étuvé, cru","90"
"2596","Riz blanc étuvé, cuit, non salé","91"
"2597","Riz blanc, avec légumes et viande, préemballé, cuit","94"
"2598","Riz blanc, avec poulet, préemballé, cuit","94"
"2599","Riz blanc, cru","90"
"2600","Riz blanc, cuit, non salé","91"
"2601","Riz cantonais","94"
"2602","Riz complet, cru","90"
"2603","Riz complet, cuit, non salé","91"
"2604","Riz rouge, cru","90"
"2605","Riz rouge, cuit, non salé","91"
"2606","Riz sauvage, cru","90"
"2607","Riz sauvage, cuit, non salé","91"
"2608","Riz soufflé chocolaté (non enrichi en vitamines et minéraux)","25"
"2609","Riz soufflé chocolaté, enrichi en vitamines et minéraux","25"
"2610","Riz soufflé nature, enrichi en vitamines et minéraux","25"
"2611","Riz thaï ou basmati, cru","90"
"2612","Riz thaï ou basmati, cuit, non salé","90"
"2613","Riz thaï, cuit, non salé","91"
"2614","Riz, mélange de variétés (blanc, complet, rouge, sauvage, etc.), cru","90"
"2615","Rocamadour (fromage de chèvre)","45"
"2616","Rocher chocolat fourré praliné","28"
"2617","Rocher coco ou Congolais (petit gâteau à la noix de coco)","56"
"2618","Rognon, agneau, braisé","1"
"2619","Rognon, agneau, cru","1"
"2620","Rognon, boeuf, cru","1"
"2621","Rognon, boeuf, cuit","1"
"2622","Rognon, cuit (aliment moyen)","1"
"2623","Rognon, porc, cru","1"
"2624","Rognon, porc, cuit","1"
"2625","Rognon, veau, braisé ou sauté/poêlé","1"
"2626","Rognon, veau, cru","1"
"2627","Romarin, frais","60"
"2628","Romarin, séché","61"
"2629","Rond de jambon cuit","65"
"2630","Roquefort","46"
"2631","Roquette, crue","72"
"2632","Rosette ou Fuseau","118"
"2633","Rostis ou Galette de pomme de terre","105"
"2634","Rôti de volaille en salaison, cuit","10"
"2635","Rougetbarbet de roche, cru","103"
"2636","Rougetbarbet de roche, vapeur","103"
"2637","Rougetbarbet, filet avec peau, surgelé, cru (Thaïlande, Sénégal…)","103"
"2638","Roulade de porc pistachée","10"
"2639","Rouleau de printemps","43"
"2640","Roussette ou petite roussette ou saumonette, crue","103"
"2641","Roussette ou petite roussette ou saumonette, cuite","104"
"2642","Rutabaga, cru","72"
"2643","Rutabaga, cuit","73"
"2644","Sablé à la noix de coco","18"
"2645","Sablé au cacao ou chocolat, au praliné ou autre","18"
"2646","Sablé aux fruits (pomme, fruits rouges, etc.)","18"
"2647","Sablé pâtissier, artisanal","18"
"2648","Sabre, cru","103"
"2649","Safran","42"
"2650","Saindoux","8"
"2651","SainteMaure (fromage de chèvre)","45"
"2652","SainteMaure de Touraine (fromage de chèvre)","45"
"2653","SaintFélicien","45"
"2654","SaintMarcellin","45"
"2655","SaintNectaire, fermier","47"
"2656","SaintNectaire, laitier","47"
"2657","SaintNectaire, sans précision","47"
"2658","SaintPaulin (fromage à pâte pressée non cuite demiferme)","47"
"2659","SaintPierre, cru","103"
"2660","Saké ou Alcool de riz","80"
"2661","Salade César au poulet (salade verte, fromage, croûtons, sauce), préemballée","111"
"2662","Salade composée avec viande ou poisson, appertisée","111"
"2663","Salade de betterave, avec sauce, préemballée","111"
"2664","Salade de chou ou Coleslaw, avec sauce, préemballée","111"
"2665","Salade de concombre à la crème/fromage blanc, préemballée","111"
"2666","Salade de fruits, crue","52"
"2667","Salade de lentilles et saucisse fumée, préemballée","111"
"2668","Salade de pâtes aux légumes, avec poisson ou viande, préemballée","111"
"2669","Salade de pâtes, végétarienne","111"
"2670","Salade de pomme de terre à la piémontaise, préemballée","111"
"2671","Salade de pommes de terre, fait maison","111"
"2672","Salade de riz à la niçoise, avec sauce, préemballée","111"
"2673","Salade de riz, appertisée","111"
"2674","Salade de thon et légumes, appertisée","111"
